experiment,run_a,run_b,summary_similarity,profile_rec_similarity,meal_suggestion_similarity,change_set_jaccard,same_primary_rec_area,same_profile_focus
real_llama4maverick_50,run_001,run_002,0.439,1.0,0.333,1.0,True,True
real_llama4maverick_50,run_001,run_004,0.11,0.961,0.398,0.5,True,True
real_llama4maverick_50,run_001,run_005,0.388,0.371,0.429,0.5,False,True
real_llama4maverick_50,run_001,run_006,0.507,0.974,0.04,0.5,True,True
real_llama4maverick_50,run_001,run_007,0.352,0.987,0.413,1.0,False,True
real_llama4maverick_50,run_001,run_008,0.068,0.974,0.47,0.5,True,True
real_llama4maverick_50,run_001,run_009,0.118,0.974,0.636,0.5,False,True
real_llama4maverick_50,run_001,run_010,0.111,0.987,0.521,0.5,True,True
real_llama4maverick_50,run_001,run_011,0.371,0.987,0.371,1.0,True,True
real_llama4maverick_50,run_001,run_012,0.508,0.961,0.672,0.5,True,True
real_llama4maverick_50,run_001,run_013,0.408,0.313,0.283,0.5,False,True
real_llama4maverick_50,run_001,run_014,0.399,0.4,0.354,0.5,False,True
real_llama4maverick_50,run_001,run_015,0.432,0.357,0.33,0.5,False,True
real_llama4maverick_50,run_001,run_016,0.389,0.974,0.317,0.5,True,True
real_llama4maverick_50,run_001,run_017,0.385,0.961,0.549,0.5,True,True
real_llama4maverick_50,run_001,run_018,0.391,0.276,0.368,0.5,False,True
real_llama4maverick_50,run_001,run_019,0.082,0.961,0.36,0.5,True,True
real_llama4maverick_50,run_001,run_020,0.387,0.444,0.371,0.0,False,False
real_llama4maverick_50,run_001,run_021,0.057,0.215,0.339,0.5,False,False
real_llama4maverick_50,run_001,run_022,0.129,0.272,0.586,0.5,False,False
real_llama4maverick_50,run_001,run_023,0.172,0.317,0.547,0.5,False,True
real_llama4maverick_50,run_001,run_024,0.407,0.961,0.505,0.5,True,True
real_llama4maverick_50,run_001,run_025,0.552,0.426,0.363,0.5,False,False
real_llama4maverick_50,run_001,run_026,0.097,0.432,0.452,0.5,False,True
real_llama4maverick_50,run_001,run_027,0.155,0.469,0.351,0.5,False,True
real_llama4maverick_50,run_001,run_028,0.094,0.987,0.314,0.5,True,True
real_llama4maverick_50,run_001,run_029,0.276,0.782,0.371,0.5,True,True
real_llama4maverick_50,run_001,run_030,0.201,0.961,0.563,0.5,True,True
real_llama4maverick_50,run_001,run_031,0.265,0.961,0.34,1.0,True,True
real_llama4maverick_50,run_001,run_032,0.26,0.391,0.509,0.0,True,True
real_llama4maverick_50,run_001,run_033,0.468,0.361,0.345,0.5,False,True
real_llama4maverick_50,run_001,run_034,0.196,0.987,0.554,1.0,True,True
real_llama4maverick_50,run_001,run_035,0.328,0.961,0.34,0.5,True,True
real_llama4maverick_50,run_001,run_036,0.475,0.468,0.4,0.5,False,True
real_llama4maverick_50,run_001,run_037,0.405,0.325,0.371,0.5,False,True
real_llama4maverick_50,run_001,run_038,0.332,0.961,0.371,0.5,True,True
real_llama4maverick_50,run_001,run_039,0.273,0.961,0.417,0.333,True,True
real_llama4maverick_50,run_001,run_040,0.312,0.484,0.279,0.333,False,False
real_llama4maverick_50,run_001,run_041,0.401,0.325,0.582,0.5,False,True
real_llama4maverick_50,run_001,run_042,0.322,0.325,0.335,0.5,False,True
real_llama4maverick_50,run_001,run_043,0.446,0.512,0.371,0.333,True,True
real_llama4maverick_50,run_001,run_044,0.356,0.961,0.187,0.5,True,True
real_llama4maverick_50,run_001,run_045,0.129,0.471,0.353,0.5,False,True
real_llama4maverick_50,run_001,run_046,0.05,0.444,0.4,0.333,False,False
real_llama4maverick_50,run_001,run_047,0.374,0.961,0.254,0.5,True,True
real_llama4maverick_50,run_001,run_048,0.139,0.545,0.608,0.25,True,True
real_llama4maverick_50,run_001,run_049,0.383,0.895,0.344,0.333,True,True
real_llama4maverick_50,run_001,run_050,0.082,0.376,0.428,0.5,False,True
real_llama4maverick_50,run_002,run_004,0.027,0.961,0.438,0.5,True,True
real_llama4maverick_50,run_002,run_005,0.458,0.371,0.403,0.5,False,True
real_llama4maverick_50,run_002,run_006,0.706,0.974,0.092,0.5,True,True
real_llama4maverick_50,run_002,run_007,0.365,0.987,0.315,1.0,False,True
real_llama4maverick_50,run_002,run_008,0.164,0.974,0.321,0.5,True,True
real_llama4maverick_50,run_002,run_009,0.122,0.974,0.382,0.5,False,True
real_llama4maverick_50,run_002,run_010,0.153,0.987,0.324,0.5,True,True
real_llama4maverick_50,run_002,run_011,0.442,0.987,0.339,1.0,True,True
real_llama4maverick_50,run_002,run_012,0.714,0.961,0.378,0.5,True,True
real_llama4maverick_50,run_002,run_013,0.414,0.313,0.179,0.5,False,True
real_llama4maverick_50,run_002,run_014,0.571,0.4,0.321,0.5,False,True
real_llama4maverick_50,run_002,run_015,0.379,0.357,0.347,0.5,False,True
real_llama4maverick_50,run_002,run_016,0.276,0.974,0.362,0.5,True,True
real_llama4maverick_50,run_002,run_017,0.477,0.961,0.422,0.5,True,True
real_llama4maverick_50,run_002,run_018,0.271,0.276,0.409,0.5,False,True
real_llama4maverick_50,run_002,run_019,0.086,0.961,0.336,0.5,True,True
real_llama4maverick_50,run_002,run_020,0.284,0.444,0.339,0.0,False,False
real_llama4maverick_50,run_002,run_021,0.051,0.215,0.42,0.5,False,False
real_llama4maverick_50,run_002,run_022,0.191,0.272,0.326,0.5,False,False
real_llama4maverick_50,run_002,run_023,0.278,0.317,0.381,0.5,False,True
real_llama4maverick_50,run_002,run_024,0.344,0.961,0.357,0.5,True,True
real_llama4maverick_50,run_002,run_025,0.493,0.426,0.333,0.5,False,False
real_llama4maverick_50,run_002,run_026,0.056,0.432,0.341,0.5,False,True
real_llama4maverick_50,run_002,run_027,0.115,0.469,0.265,0.5,False,True
real_llama4maverick_50,run_002,run_028,0.043,0.987,0.339,0.5,True,True
real_llama4maverick_50,run_002,run_029,0.556,0.782,0.339,0.5,True,True
real_llama4maverick_50,run_002,run_030,0.266,0.961,0.331,0.5,True,True
real_llama4maverick_50,run_002,run_031,0.115,0.961,0.471,1.0,True,True
real_llama4maverick_50,run_002,run_032,0.357,0.391,0.333,0.0,True,True
real_llama4maverick_50,run_002,run_033,0.406,0.361,0.523,0.5,False,True
real_llama4maverick_50,run_002,run_034,0.08,0.987,0.551,1.0,True,True
real_llama4maverick_50,run_002,run_035,0.416,0.961,0.352,0.5,True,True
real_llama4maverick_50,run_002,run_036,0.497,0.468,0.465,0.5,False,True
real_llama4maverick_50,run_002,run_037,0.476,0.325,0.355,0.5,False,True
real_llama4maverick_50,run_002,run_038,0.433,0.961,0.339,0.5,True,True
real_llama4maverick_50,run_002,run_039,0.593,0.961,0.158,0.333,True,True
real_llama4maverick_50,run_002,run_040,0.389,0.484,0.602,0.333,False,False
real_llama4maverick_50,run_002,run_041,0.535,0.325,0.517,0.5,False,True
real_llama4maverick_50,run_002,run_042,0.341,0.325,0.372,0.5,False,True
real_llama4maverick_50,run_002,run_043,0.297,0.512,0.339,0.333,True,True
real_llama4maverick_50,run_002,run_044,0.393,0.961,0.547,0.5,True,True
real_llama4maverick_50,run_002,run_045,0.058,0.471,0.341,0.5,False,True
real_llama4maverick_50,run_002,run_046,0.05,0.444,0.302,0.333,False,False
real_llama4maverick_50,run_002,run_047,0.352,0.961,0.36,0.5,True,True
real_llama4maverick_50,run_002,run_048,0.457,0.545,0.312,0.25,True,True
real_llama4maverick_50,run_002,run_049,0.442,0.895,0.439,0.333,True,True
real_llama4maverick_50,run_002,run_050,0.14,0.376,0.433,0.5,False,True
real_llama4maverick_50,run_004,run_005,0.466,0.367,0.439,0.0,False,True
real_llama4maverick_50,run_004,run_006,0.372,0.987,0.059,1.0,True,True
real_llama4maverick_50,run_004,run_007,0.337,0.974,0.319,0.5,False,True
real_llama4maverick_50,run_004,run_008,0.071,0.987,0.587,1.0,True,True
real_llama4maverick_50,run_004,run_009,0.16,0.987,0.539,1.0,False,True
real_llama4maverick_50,run_004,run_010,0.154,0.974,0.522,1.0,True,True
real_llama4maverick_50,run_004,run_011,0.427,0.974,0.45,0.5,True,True
real_llama4maverick_50,run_004,run_012,0.386,1.0,0.402,1.0,True,True
real_llama4maverick_50,run_004,run_013,0.37,0.31,0.338,0.0,False,True
real_llama4maverick_50,run_004,run_014,0.306,0.396,0.451,0.0,False,True
real_llama4maverick_50,run_004,run_015,0.261,0.353,0.467,0.0,False,True
real_llama4maverick_50,run_004,run_016,0.319,0.987,0.561,1.0,True,True
real_llama4maverick_50,run_004,run_017,0.433,1.0,0.568,1.0,True,True
real_llama4maverick_50,run_004,run_018,0.368,0.273,0.636,0.0,False,True
real_llama4maverick_50,run_004,run_019,0.037,1.0,0.385,1.0,True,True
real_llama4maverick_50,run_004,run_020,0.391,0.438,0.45,0.0,False,False
real_llama4maverick_50,run_004,run_021,0.095,0.213,0.687,0.0,False,False
real_llama4maverick_50,run_004,run_022,0.191,0.268,0.436,0.0,False,False
real_llama4maverick_50,run_004,run_023,0.2,0.314,0.506,0.0,False,True
real_llama4maverick_50,run_004,run_024,0.351,1.0,0.446,1.0,True,True
real_llama4maverick_50,run_004,run_025,0.323,0.452,0.47,0.0,False,False
real_llama4maverick_50,run_004,run_026,0.12,0.427,0.421,0.0,False,True
real_llama4maverick_50,run_004,run_027,0.378,0.465,0.419,0.25,False,True
real_llama4maverick_50,run_004,run_028,0.385,0.974,0.388,1.0,True,True
real_llama4maverick_50,run_004,run_029,0.439,0.818,0.45,1.0,True,True
real_llama4maverick_50,run_004,run_030,0.279,1.0,0.577,1.0,True,True
real_llama4maverick_50,run_004,run_031,0.247,1.0,0.333,0.5,True,True
real_llama4maverick_50,run_004,run_032,0.256,0.387,0.556,0.0,True,True
real_llama4maverick_50,run_004,run_033,0.305,0.357,0.19,0.0,False,True
real_llama4maverick_50,run_004,run_034,0.128,0.974,0.442,0.5,True,True
real_llama4maverick_50,run_004,run_035,0.175,1.0,0.278,1.0,True,True
real_llama4maverick_50,run_004,run_036,0.383,0.462,0.448,0.0,False,True
real_llama4maverick_50,run_004,run_037,0.461,0.321,0.45,0.0,False,True
real_llama4maverick_50,run_004,run_038,0.612,1.0,0.45,1.0,True,True
real_llama4maverick_50,run_004,run_039,0.405,1.0,0.526,0.5,True,True
real_llama4maverick_50,run_004,run_040,0.522,0.476,0.372,0.0,False,False
real_llama4maverick_50,run_004,run_041,0.439,0.321,0.62,0.0,False,True
real_llama4maverick_50,run_004,run_042,0.418,0.321,0.509,0.0,False,True
real_llama4maverick_50,run_004,run_043,0.45,0.506,0.45,0.5,True,True
real_llama4maverick_50,run_004,run_044,0.635,1.0,0.327,1.0,True,True
real_llama4maverick_50,run_004,run_045,0.086,0.465,0.421,0.0,False,True
real_llama4maverick_50,run_004,run_046,0.064,0.438,0.423,0.0,False,False
real_llama4maverick_50,run_004,run_047,0.566,1.0,0.367,1.0,True,True
real_llama4maverick_50,run_004,run_048,0.43,0.562,0.407,0.333,True,True
real_llama4maverick_50,run_004,run_049,0.438,0.935,0.365,0.0,True,True
real_llama4maverick_50,run_004,run_050,0.097,0.373,0.466,0.0,False,True
real_llama4maverick_50,run_005,run_006,0.644,0.412,0.1,0.0,False,True
real_llama4maverick_50,run_005,run_007,0.392,0.429,0.59,0.5,False,True
real_llama4maverick_50,run_005,run_008,0.312,0.412,0.444,0.0,False,True
real_llama4maverick_50,run_005,run_009,0.594,0.412,0.476,0.0,False,True
real_llama4maverick_50,run_005,run_010,0.149,0.429,0.517,0.0,False,True
real_llama4maverick_50,run_005,run_011,0.655,0.429,0.588,0.5,False,True
real_llama4maverick_50,run_005,run_012,0.661,0.429,0.464,0.0,False,True
real_llama4maverick_50,run_005,run_013,0.599,0.618,0.243,1.0,False,True
real_llama4maverick_50,run_005,run_014,0.432,0.466,0.634,1.0,False,True
real_llama4maverick_50,run_005,run_015,0.408,0.61,0.547,1.0,False,True
real_llama4maverick_50,run_005,run_016,0.514,0.412,0.529,0.0,False,True
real_llama4maverick_50,run_005,run_017,0.935,0.429,0.465,0.0,False,True
real_llama4maverick_50,run_005,run_018,0.365,0.648,0.591,1.0,False,True
real_llama4maverick_50,run_005,run_019,0.22,0.429,0.583,0.0,False,True
real_llama4maverick_50,run_005,run_020,0.567,0.238,0.588,0.0,False,False
real_llama4maverick_50,run_005,run_021,0.111,0.421,0.561,1.0,False,False
real_llama4maverick_50,run_005,run_022,0.196,0.373,0.452,1.0,False,False
real_llama4maverick_50,run_005,run_023,0.534,0.721,0.496,1.0,False,True
real_llama4maverick_50,run_005,run_024,0.407,0.429,0.748,0.0,False,True
real_llama4maverick_50,run_005,run_025,0.353,0.22,0.637,1.0,True,False
real_llama4maverick_50,run_005,run_026,0.198,0.569,0.554,1.0,False,True
real_llama4maverick_50,run_005,run_027,0.286,0.622,0.366,0.25,False,True
real_llama4maverick_50,run_005,run_028,0.241,0.429,0.521,0.0,False,True
real_llama4maverick_50,run_005,run_029,0.738,0.37,0.588,0.0,False,True
real_llama4maverick_50,run_005,run_030,0.224,0.429,0.459,0.0,False,True
real_llama4maverick_50,run_005,run_031,0.166,0.429,0.495,0.5,False,True
real_llama4maverick_50,run_005,run_032,0.136,0.637,0.463,0.0,False,True
real_llama4maverick_50,run_005,run_033,0.255,0.519,0.264,1.0,False,True
real_llama4maverick_50,run_005,run_034,0.277,0.429,0.508,0.5,False,True
real_llama4maverick_50,run_005,run_035,0.189,0.429,0.544,0.0,False,True
real_llama4maverick_50,run_005,run_036,0.365,0.633,0.694,1.0,True,True
real_llama4maverick_50,run_005,run_037,0.485,0.554,0.79,1.0,False,True
real_llama4maverick_50,run_005,run_038,0.46,0.429,0.588,0.0,False,True
real_llama4maverick_50,run_005,run_039,0.667,0.429,0.5,0.0,False,True
real_llama4maverick_50,run_005,run_040,0.488,0.217,0.432,0.5,False,False
real_llama4maverick_50,run_005,run_041,0.842,0.554,0.507,1.0,False,True
real_llama4maverick_50,run_005,run_042,0.499,0.554,0.516,1.0,True,True
real_llama4maverick_50,run_005,run_043,0.478,0.561,0.588,0.0,False,True
real_llama4maverick_50,run_005,run_044,0.589,0.429,0.339,0.0,False,True
real_llama4maverick_50,run_005,run_045,0.269,0.736,0.508,1.0,False,True
real_llama4maverick_50,run_005,run_046,0.136,0.238,0.522,0.5,False,False
real_llama4maverick_50,run_005,run_047,0.554,0.429,0.585,0.0,False,True
real_llama4maverick_50,run_005,run_048,0.83,0.44,0.412,0.0,False,True
real_llama4maverick_50,run_005,run_049,0.624,0.433,0.593,0.5,False,True
real_llama4maverick_50,run_005,run_050,0.107,0.508,0.697,1.0,True,True
real_llama4maverick_50,run_006,run_007,0.129,0.961,0.088,0.5,False,True
real_llama4maverick_50,run_006,run_008,0.17,1.0,0.083,1.0,True,True
real_llama4maverick_50,run_006,run_009,0.268,1.0,0.083,1.0,False,True
real_llama4maverick_50,run_006,run_010,0.145,0.961,0.067,1.0,True,True
real_llama4maverick_50,run_006,run_011,0.555,0.961,0.092,0.5,True,True
real_llama4maverick_50,run_006,run_012,0.968,0.987,0.071,1.0,True,True
real_llama4maverick_50,run_006,run_013,0.539,0.313,0.113,0.0,False,True
real_llama4maverick_50,run_006,run_014,0.33,0.4,0.128,0.0,False,True
real_llama4maverick_50,run_006,run_015,0.149,0.357,0.071,0.0,False,True
real_llama4maverick_50,run_006,run_016,0.38,1.0,0.059,1.0,True,True
real_llama4maverick_50,run_006,run_017,0.654,0.987,0.068,1.0,True,True
real_llama4maverick_50,run_006,run_018,0.16,0.276,0.077,0.0,False,True
real_llama4maverick_50,run_006,run_019,0.05,0.987,0.091,1.0,True,True
real_llama4maverick_50,run_006,run_020,0.395,0.444,0.092,0.0,False,False
real_llama4maverick_50,run_006,run_021,0.323,0.215,0.058,0.0,False,False
real_llama4maverick_50,run_006,run_022,0.181,0.272,0.086,0.0,False,False
real_llama4maverick_50,run_006,run_023,0.36,0.317,0.06,0.0,False,True
real_llama4maverick_50,run_006,run_024,0.144,0.987,0.113,1.0,True,True
real_llama4maverick_50,run_006,run_025,0.459,0.426,0.108,0.0,False,False
real_llama4maverick_50,run_006,run_026,0.052,0.432,0.079,0.0,False,True
real_llama4maverick_50,run_006,run_027,0.111,0.469,0.078,0.25,False,True
real_llama4maverick_50,run_006,run_028,0.169,0.961,0.092,1.0,True,True
real_llama4maverick_50,run_006,run_029,0.642,0.805,0.092,1.0,True,True
real_llama4maverick_50,run_006,run_030,0.212,0.987,0.088,1.0,True,True
real_llama4maverick_50,run_006,run_031,0.24,0.987,0.14,0.5,True,True
real_llama4maverick_50,run_006,run_032,0.239,0.391,0.09,0.0,True,True
real_llama4maverick_50,run_006,run_033,0.385,0.361,0.115,0.0,False,True
real_llama4maverick_50,run_006,run_034,0.074,0.961,0.088,0.5,True,True
real_llama4maverick_50,run_006,run_035,0.409,0.987,0.122,1.0,True,True
real_llama4maverick_50,run_006,run_036,0.495,0.468,0.086,0.0,False,True
real_llama4maverick_50,run_006,run_037,0.481,0.325,0.092,0.0,False,True
real_llama4maverick_50,run_006,run_038,0.473,0.987,0.092,1.0,True,True
real_llama4maverick_50,run_006,run_039,0.571,0.987,0.143,0.5,True,True
real_llama4maverick_50,run_006,run_040,0.349,0.484,0.118,0.0,False,False
real_llama4maverick_50,run_006,run_041,0.656,0.325,0.065,0.0,False,True
real_llama4maverick_50,run_006,run_042,0.484,0.325,0.086,0.0,False,True
real_llama4maverick_50,run_006,run_043,0.146,0.512,0.092,0.5,True,True
real_llama4maverick_50,run_006,run_044,0.405,0.987,0.069,1.0,True,True
real_llama4maverick_50,run_006,run_045,0.039,0.471,0.079,0.0,False,True
real_llama4maverick_50,run_006,run_046,0.046,0.444,0.075,0.0,False,False
real_llama4maverick_50,run_006,run_047,0.304,0.987,0.077,1.0,True,True
real_llama4maverick_50,run_006,run_048,0.663,0.545,0.073,0.333,True,True
real_llama4maverick_50,run_006,run_049,0.499,0.921,0.094,0.0,True,True
real_llama4maverick_50,run_006,run_050,0.31,0.376,0.061,0.0,False,True
real_llama4maverick_50,run_007,run_008,0.039,0.961,0.373,0.5,False,True
real_llama4maverick_50,run_007,run_009,0.084,0.961,0.269,0.5,True,True
real_llama4maverick_50,run_007,run_010,0.178,1.0,0.305,0.5,False,True
real_llama4maverick_50,run_007,run_011,0.401,1.0,0.646,1.0,False,True
real_llama4maverick_50,run_007,run_012,0.13,0.974,0.26,0.5,False,True
real_llama4maverick_50,run_007,run_013,0.57,0.31,0.226,0.5,False,True
real_llama4maverick_50,run_007,run_014,0.623,0.396,0.44,0.5,False,True
real_llama4maverick_50,run_007,run_015,0.561,0.353,0.639,0.5,False,True
real_llama4maverick_50,run_007,run_016,0.631,0.961,0.589,0.5,False,True
real_llama4maverick_50,run_007,run_017,0.362,0.974,0.293,0.5,False,True
real_llama4maverick_50,run_007,run_018,0.503,0.273,0.343,0.5,False,True
real_llama4maverick_50,run_007,run_019,0.072,0.974,0.688,0.5,False,True
real_llama4maverick_50,run_007,run_020,0.557,0.438,0.646,0.0,True,False
real_llama4maverick_50,run_007,run_021,0.059,0.213,0.606,0.5,False,False
real_llama4maverick_50,run_007,run_022,0.141,0.268,0.318,0.5,False,False
real_llama4maverick_50,run_007,run_023,0.089,0.314,0.31,0.5,False,True
real_llama4maverick_50,run_007,run_024,0.583,0.974,0.504,0.5,False,True
real_llama4maverick_50,run_007,run_025,0.266,0.452,0.424,0.5,False,False
real_llama4maverick_50,run_007,run_026,0.097,0.427,0.377,0.5,False,True
real_llama4maverick_50,run_007,run_027,0.078,0.465,0.489,0.5,False,True
real_llama4maverick_50,run_007,run_028,0.088,1.0,0.362,0.5,False,True
real_llama4maverick_50,run_007,run_029,0.428,0.795,0.646,0.5,False,True
real_llama4maverick_50,run_007,run_030,0.108,0.974,0.415,0.5,False,True
real_llama4maverick_50,run_007,run_031,0.18,0.974,0.362,1.0,False,True
real_llama4maverick_50,run_007,run_032,0.154,0.387,0.403,0.0,False,True
real_llama4maverick_50,run_007,run_033,0.34,0.357,0.368,0.5,False,True
real_llama4maverick_50,run_007,run_034,0.328,1.0,0.354,1.0,False,True
real_llama4maverick_50,run_007,run_035,0.216,0.974,0.703,0.5,False,True
real_llama4maverick_50,run_007,run_036,0.545,0.462,0.364,0.5,False,True
real_llama4maverick_50,run_007,run_037,0.493,0.321,0.472,0.5,False,True
real_llama4maverick_50,run_007,run_038,0.404,0.974,0.646,0.5,False,True
real_llama4maverick_50,run_007,run_039,0.442,0.974,0.346,0.333,False,True
real_llama4maverick_50,run_007,run_040,0.284,0.476,0.271,0.333,True,False
real_llama4maverick_50,run_007,run_041,0.364,0.321,0.351,0.5,False,True
real_llama4maverick_50,run_007,run_042,0.245,0.321,0.364,0.5,False,True
real_llama4maverick_50,run_007,run_043,0.594,0.506,0.646,0.333,False,True
real_llama4maverick_50,run_007,run_044,0.316,0.974,0.433,0.5,False,True
real_llama4maverick_50,run_007,run_045,0.127,0.465,0.29,0.5,False,True
real_llama4maverick_50,run_007,run_046,0.267,0.438,0.845,0.333,True,False
real_llama4maverick_50,run_007,run_047,0.33,0.974,0.228,0.5,False,True
real_llama4maverick_50,run_007,run_048,0.13,0.562,0.306,0.25,False,True
real_llama4maverick_50,run_007,run_049,0.551,0.909,0.683,0.333,False,True
real_llama4maverick_50,run_007,run_050,0.087,0.373,0.55,0.5,False,True
real_llama4maverick_50,run_008,run_009,0.036,1.0,0.71,1.0,False,True
real_llama4maverick_50,run_008,run_010,0.076,0.961,0.619,1.0,True,True
real_llama4maverick_50,run_008,run_011,0.409,0.961,0.595,0.5,True,True
real_llama4maverick_50,run_008,run_012,0.362,0.987,0.64,1.0,True,True
real_llama4maverick_50,run_008,run_013,0.454,0.313,0.471,0.0,False,True
real_llama4maverick_50,run_008,run_014,0.424,0.4,0.69,0.0,False,True
real_llama4maverick_50,run_008,run_015,0.37,0.357,0.411,0.0,False,True
real_llama4maverick_50,run_008,run_016,0.293,1.0,0.467,1.0,True,True
real_llama4maverick_50,run_008,run_017,0.463,0.987,0.545,1.0,True,True
real_llama4maverick_50,run_008,run_018,0.324,0.276,0.597,0.0,False,True
real_llama4maverick_50,run_008,run_019,0.044,0.987,0.47,1.0,True,True
real_llama4maverick_50,run_008,run_020,0.294,0.444,0.595,0.0,False,False
real_llama4maverick_50,run_008,run_021,0.123,0.215,0.426,0.0,False,False
real_llama4maverick_50,run_008,run_022,0.093,0.272,0.765,0.0,False,False
real_llama4maverick_50,run_008,run_023,0.064,0.317,0.556,0.0,False,True
real_llama4maverick_50,run_008,run_024,0.385,0.987,0.454,1.0,True,True
real_llama4maverick_50,run_008,run_025,0.359,0.426,0.524,0.0,False,False
real_llama4maverick_50,run_008,run_026,0.059,0.432,0.465,0.0,False,True
real_llama4maverick_50,run_008,run_027,0.346,0.469,0.545,0.25,False,True
real_llama4maverick_50,run_008,run_028,0.049,0.961,0.641,1.0,True,True
real_llama4maverick_50,run_008,run_029,0.392,0.805,0.595,1.0,True,True
real_llama4maverick_50,run_008,run_030,0.059,0.987,0.851,1.0,True,True
real_llama4maverick_50,run_008,run_031,0.188,0.987,0.422,0.5,True,True
real_llama4maverick_50,run_008,run_032,0.153,0.391,0.782,0.0,True,True
real_llama4maverick_50,run_008,run_033,0.522,0.361,0.305,0.0,False,True
real_llama4maverick_50,run_008,run_034,0.035,0.961,0.522,0.5,True,True
real_llama4maverick_50,run_008,run_035,0.264,0.987,0.348,1.0,True,True
real_llama4maverick_50,run_008,run_036,0.332,0.468,0.515,0.0,False,True
real_llama4maverick_50,run_008,run_037,0.552,0.325,0.595,0.0,False,True
real_llama4maverick_50,run_008,run_038,0.443,0.987,0.595,1.0,True,True
real_llama4maverick_50,run_008,run_039,0.448,0.987,0.722,0.5,True,True
real_llama4maverick_50,run_008,run_040,0.371,0.484,0.32,0.0,False,False
real_llama4maverick_50,run_008,run_041,0.426,0.325,0.646,0.0,False,True
real_llama4maverick_50,run_008,run_042,0.498,0.325,0.574,0.0,False,True
real_llama4maverick_50,run_008,run_043,0.433,0.512,0.595,0.5,True,True
real_llama4maverick_50,run_008,run_044,0.467,0.987,0.274,1.0,True,True
real_llama4maverick_50,run_008,run_045,0.043,0.471,0.549,0.0,False,True
real_llama4maverick_50,run_008,run_046,0.07,0.444,0.507,0.0,False,False
real_llama4maverick_50,run_008,run_047,0.45,0.987,0.356,1.0,True,True
real_llama4maverick_50,run_008,run_048,0.48,0.545,0.635,0.333,True,True
real_llama4maverick_50,run_008,run_049,0.317,0.921,0.523,0.0,True,True
real_llama4maverick_50,run_008,run_050,0.031,0.376,0.463,0.0,False,True
real_llama4maverick_50,run_009,run_010,0.095,0.961,0.645,1.0,False,True
real_llama4maverick_50,run_009,run_011,0.505,0.961,0.595,0.5,False,True
real_llama4maverick_50,run_009,run_012,0.541,0.987,0.773,1.0,False,True
real_llama4maverick_50,run_009,run_013,0.594,0.313,0.471,0.0,False,True
real_llama4maverick_50,run_009,run_014,0.51,0.4,0.513,0.0,False,True
real_llama4maverick_50,run_009,run_015,0.341,0.357,0.437,0.0,False,True
real_llama4maverick_50,run_009,run_016,0.533,1.0,0.467,1.0,False,True
real_llama4maverick_50,run_009,run_017,0.634,0.987,0.688,1.0,False,True
real_llama4maverick_50,run_009,run_018,0.332,0.276,0.458,0.0,False,True
real_llama4maverick_50,run_009,run_019,0.291,0.987,0.333,1.0,False,True
real_llama4maverick_50,run_009,run_020,0.568,0.444,0.595,0.0,True,False
real_llama4maverick_50,run_009,run_021,0.053,0.215,0.26,0.0,False,False
real_llama4maverick_50,run_009,run_022,0.146,0.272,0.721,0.0,False,False
real_llama4maverick_50,run_009,run_023,0.315,0.317,0.872,0.0,False,True
real_llama4maverick_50,run_009,run_024,0.34,0.987,0.538,1.0,False,True
real_llama4maverick_50,run_009,run_025,0.329,0.426,0.544,0.0,False,False
real_llama4maverick_50,run_009,run_026,0.112,0.432,0.451,0.0,False,True
real_llama4maverick_50,run_009,run_027,0.152,0.469,0.545,0.25,False,True
real_llama4maverick_50,run_009,run_028,0.274,0.961,0.504,1.0,False,True
real_llama4maverick_50,run_009,run_029,0.658,0.805,0.595,1.0,False,True
real_llama4maverick_50,run_009,run_030,0.166,0.987,0.836,1.0,False,True
real_llama4maverick_50,run_009,run_031,0.114,0.987,0.459,0.5,False,True
real_llama4maverick_50,run_009,run_032,0.082,0.391,0.767,0.0,False,True
real_llama4maverick_50,run_009,run_033,0.316,0.361,0.237,0.0,False,True
real_llama4maverick_50,run_009,run_034,0.196,0.961,0.746,0.5,False,True
real_llama4maverick_50,run_009,run_035,0.328,0.987,0.261,1.0,False,True
real_llama4maverick_50,run_009,run_036,0.34,0.468,0.574,0.0,False,True
real_llama4maverick_50,run_009,run_037,0.612,0.325,0.595,0.0,False,True
real_llama4maverick_50,run_009,run_038,0.483,0.987,0.595,1.0,False,True
real_llama4maverick_50,run_009,run_039,0.642,0.987,0.722,0.5,False,True
real_llama4maverick_50,run_009,run_040,0.516,0.484,0.34,0.0,True,False
real_llama4maverick_50,run_009,run_041,0.556,0.325,0.797,0.0,False,True
real_llama4maverick_50,run_009,run_042,0.544,0.325,0.441,0.0,False,True
real_llama4maverick_50,run_009,run_043,0.448,0.512,0.595,0.5,False,True
real_llama4maverick_50,run_009,run_044,0.481,0.987,0.242,1.0,False,True
real_llama4maverick_50,run_009,run_045,0.189,0.471,0.549,0.0,False,True
real_llama4maverick_50,run_009,run_046,0.27,0.444,0.384,0.0,True,False
real_llama4maverick_50,run_009,run_047,0.591,0.987,0.237,1.0,False,True
real_llama4maverick_50,run_009,run_048,0.667,0.545,0.716,0.333,False,True
real_llama4maverick_50,run_009,run_049,0.567,0.921,0.508,0.0,False,True
real_llama4maverick_50,run_009,run_050,0.117,0.376,0.415,0.0,False,True
real_llama4maverick_50,run_010,run_011,0.431,1.0,0.527,0.5,True,True
